customer_id,email,first_name,last_name,birthdate,city,city_state,zip_prefix
CUST005031,cust005031@example.com,Elena,Babić,1960-02-13,Florianopolis,BA,49583
CUST005032,cust005032@example.com,Josip,Kovač,2004-03-30,Florianopolis,GO,80400
CUST005033,cust005033@example.com,Iva,Šimić,2007-11-12,Curitiba,RJ,19676
CUST005034,cust005034@example.com,Lana,Kovač,1999-09-02,Campinas,SC,14234
CUST005035,cust005035@example.com,Josip,Pavić,1962-07-19,Curitiba,DF,31340
CUST005036,cust005036@example.com,Iva,Radić,1991-01-04,Campinas,RJ,94259
CUST005037,cust005037@example.com,Antonio,Pavić,1979-12-20,Curitiba,PR,18526
CUST005038,cust005038@example.com,Tomislav,Lončar,1954-09-04,Rio de Janeiro,SC,82378
CUST005039,cust005039@example.com,Tomislav,Lončar,2003-08-09,Rio de Janeiro,MG,44626
CUST005040,cust005040@example.com,Petra,Babić,1951-04-24,Porto Alegre,RJ,11207
CUST005041,cust005041@example.com,Nikola,Blažević,2005-03-20,Curitiba,SC,92844
CUST005042,cust005042@example.com,Leon,Popović,1951-10-03,Salvador,MG,72420
CUST005043,cust005043@example.com,Nika,Nikolić,1979-09-25,Porto Alegre,RJ,62097
CUST005044,cust005044@example.com,Tomislav,Marić,1991-06-09,Florianopolis,SP,74414
CUST005045,cust005045@example.com,Luka,Knežević,1971-03-03,Goiania,DF,15429
CUST005046,cust005046@example.com,Lucija,Lončar,1988-05-16,Curitiba,SP,63591
CUST005047,cust005047@example.com,Marko,Matić,1990-01-07,Rio de Janeiro,PR,17591
CUST005048,cust005048@example.com,Klara,Radić,1983-03-14,Goiania,SC,48660
CUST005049,cust005049@example.com,Filip,Horvat,1946-05-06,Campinas,MG,87313
CUST005050,cust005050@example.com,Leon,Pavić,2003-10-17,Goiania,BA,50459
CUST005051,cust005051@example.com,Sara,Matić,2004-03-25,Salvador,RJ,88084
CUST005052,cust005052@example.com,Iva,Petrović,1994-08-01,Curitiba,BA,72099
CUST005053,cust005053@example.com,Nikola,Knežević,1959-01-14,Belo Horizonte,RJ,72848
CUST005054,cust005054@example.com,Ivan,Knežević,1984-12-06,Goiania,PR,88405
CUST005055,cust005055@example.com,Lana,Milić,1983-01-07,Belo Horizonte,BA,99399
CUST005056,cust005056@example.com,Dario,Jurić,1989-11-07,Campinas,MG,14661
CUST005057,cust005057@example.com,Ivana,Đurić,1989-07-04,Porto Alegre,RS,54802
CUST005058,cust005058@example.com,Dario,Božić,1968-04-21,Belo Horizonte,SP,28782
CUST005059,cust005059@example.com,Sara,Lončar,2001-03-16,Porto Alegre,MG,59179
CUST005060,cust005060@example.com,Luka,Vidović,1989-03-13,Rio de Janeiro,ES,11898
CUST005061,cust005061@example.com,Leon,Šarić,1950-03-01,Curitiba,GO,88455
CUST005062,cust005062@example.com,Tomislav,Tomić,1976-10-09,Goiania,PR,50068
CUST005063,cust005063@example.com,Karlo,Novak,1981-04-23,Rio de Janeiro,DF,77963
CUST005064,cust005064@example.com,Dora,Radić,1985-12-17,Rio de Janeiro,RJ,86303
CUST005065,cust005065@example.com,Sara,Šarić,2004-11-12,Brasilia,MG,93956
CUST005066,cust005066@example.com,Mario,Kovač,1980-08-02,Sao Paulo,BA,68654
CUST005067,cust005067@example.com,Lana,Šimić,2003-08-30,Salvador,GO,46123
CUST005068,cust005068@example.com,Marko,Matić,1996-03-05,Porto Alegre,RS,66198
CUST005069,cust005069@example.com,Dora,Pavić,1962-10-29,Brasilia,ES,62872
CUST005070,cust005070@example.com,Iva,Radić,1957-05-02,Sao Paulo,BA,14902
CUST005071,cust005071@example.com,Nika,Tomić,1972-05-24,Salvador,SP,36850
CUST005072,cust005072@example.com,Laura,Vidović,1956-09-04,Porto Alegre,RS,58554
CUST005073,cust005073@example.com,Ivan,Kovačević,1988-01-27,Curitiba,GO,53034
CUST005074,cust005074@example.com,Nikola,Kovačević,1946-08-06,Salvador,SC,74843
CUST005075,cust005075@example.com,Ivana,Novak,1980-01-31,Goiania,SC,97156
CUST005076,cust005076@example.com,Nika,Nikolić,1999-10-11,Rio de Janeiro,GO,18280
CUST005077,cust005077@example.com,Sara,Pavlović,1996-02-24,Sao Paulo,SC,90490
CUST005078,cust005078@example.com,Lana,Pavić,1974-12-19,Sao Paulo,PR,56814
CUST005079,cust005079@example.com,Josip,Perić,1949-09-04,Sao Paulo,MG,67465
CUST005080,cust005080@example.com,Luka,Radić,2005-11-25,Porto Alegre,RJ,56973
CUST005081,cust005081@example.com,Lucija,Božić,1982-09-21,Goiania,MG,47729
CUST005082,cust005082@example.com,Mia,Horvat,1966-08-17,Salvador,ES,42800
CUST005083,cust005083@example.com,Karlo,Vidović,1978-06-30,Rio de Janeiro,MG,84423
CUST005084,cust005084@example.com,Matej,Milić,2003-09-05,Goiania,MG,88871
CUST005085,cust005085@example.com,Leon,Marković,1987-12-17,Brasilia,SP,81713
CUST005086,cust005086@example.com,Dora,Babić,1956-04-11,Curitiba,RJ,51206
CUST005087,cust005087@example.com,Sara,Perić,1981-07-18,Belo Horizonte,MG,13926
CUST005088,cust005088@example.com,Dora,Đurić,1993-09-26,Goiania,RJ,70445
CUST005089,cust005089@example.com,Antonio,Grgić,1971-09-08,Brasilia,DF,53056
CUST005090,cust005090@example.com,Dario,Pavić,1957-10-28,Rio de Janeiro,SC,85690
CUST005091,cust005091@example.com,Nikola,Radić,2005-06-14,Belo Horizonte,BA,78495
CUST005092,cust005092@example.com,Iva,Novak,1976-10-31,Belo Horizonte,SP,94147
CUST005093,cust005093@example.com,Ivana,Rajić,1995-05-27,Goiania,SC,44161
CUST005094,cust005094@example.com,Petra,Šarić,1979-09-17,Sao Paulo,RJ,69251
CUST005095,cust005095@example.com,Marija,Milić,1981-01-31,Florianopolis,SC,28407
CUST005096,cust005096@example.com,Mario,Pavlović,1977-10-04,Rio de Janeiro,MG,88561
CUST005097,cust005097@example.com,Karlo,Marić,1989-01-31,Sao Paulo,BA,81600
CUST005098,cust005098@example.com,Petar,Perić,1969-02-03,Rio de Janeiro,MG,66714
CUST005099,cust005099@example.com,Dario,Kovač,1968-04-05,Florianopolis,ES,16639
CUST005100,cust005100@example.com,Ana,Vuković,1984-11-01,Curitiba,MG,12478
CUST005101,cust005101@example.com,Antonio,Matić,1965-08-21,Florianopolis,BA,74546
CUST005102,cust005102@example.com,Luka,Đurić,1949-08-19,Campinas,RS,83465
CUST005103,cust005103@example.com,Elena,Horvat,1974-08-15,Goiania,DF,72876
CUST005104,cust005104@example.com,Lucija,Pavlović,1946-10-16,Goiania,RJ,98373
CUST005105,cust005105@example.com,Mia,Perić,1969-08-19,Brasilia,DF,51941
CUST005106,cust005106@example.com,Luka,Milić,1987-10-12,Sao Paulo,ES,39974
CUST005107,cust005107@example.com,Lucija,Marić,2003-04-13,Brasilia,DF,54183
CUST005108,cust005108@example.com,Petra,Šarić,1953-03-08,Campinas,SC,18418
CUST005109,cust005109@example.com,Ivan,Brkić,1976-12-18,Florianopolis,GO,93186
CUST005110,cust005110@example.com,Laura,Milić,2000-03-21,Goiania,SP,67148
CUST005111,cust005111@example.com,Lucija,Pavlović,1980-07-19,Porto Alegre,BA,89919
CUST005112,cust005112@example.com,Lucija,Grgić,1996-10-26,Florianopolis,SP,41708
CUST005113,cust005113@example.com,Karlo,Radić,1994-11-28,Florianopolis,BA,42924
CUST005114,cust005114@example.com,Antonio,Grgić,1998-02-09,Campinas,RJ,33382
CUST005115,cust005115@example.com,Klara,Milić,1964-11-27,Curitiba,DF,36649
CUST005116,cust005116@example.com,Karlo,Pavić,1963-04-02,Rio de Janeiro,RJ,40373
CUST005117,cust005117@example.com,Nikola,Šimić,2004-12-17,Campinas,MG,92680
CUST005118,cust005118@example.com,Luka,Rajić,2004-12-05,Rio de Janeiro,MG,84501
CUST005119,cust005119@example.com,Lana,Horvat,1952-05-15,Goiania,SP,32791
CUST005120,cust005120@example.com,Mia,Horvat,1963-06-17,Campinas,PR,68896
CUST005121,cust005121@example.com,Laura,Babić,1997-11-11,Rio de Janeiro,PR,33115
CUST005122,cust005122@example.com,Dario,Grgić,1949-03-29,Brasilia,GO,27341
CUST005123,cust005123@example.com,Tomislav,Marković,1998-02-16,Campinas,PR,26637
CUST005124,cust005124@example.com,Mia,Novak,1993-01-04,Goiania,ES,34269
CUST005125,cust005125@example.com,Filip,Tomić,1970-08-18,Campinas,SC,93489
CUST005126,cust005126@example.com,Sara,Božić,1988-12-09,Goiania,SC,33877
CUST005127,cust005127@example.com,Ivana,Matić,1980-11-21,Campinas,MG,50273
CUST005128,cust005128@example.com,Ivana,Popović,1985-01-28,Rio de Janeiro,PR,66035
CUST005129,cust005129@example.com,Marko,Šarić,1955-06-01,Curitiba,GO,22405
CUST005130,cust005130@example.com,Ema,Petrović,2003-05-03,Salvador,BA,72309
CUST005131,cust005131@example.com,Elena,Tomić,1969-08-21,Rio de Janeiro,MG,51767
CUST005132,cust005132@example.com,Laura,Jurić,1996-12-09,Sao Paulo,RJ,19973
CUST005133,cust005133@example.com,Ivana,Pavlović,1959-07-20,Belo Horizonte,PR,68565
CUST005134,cust005134@example.com,Elena,Božić,2000-10-12,Curitiba,MG,99461
CUST005135,cust005135@example.com,Marko,Vidović,1979-01-13,Brasilia,PR,33091
CUST005136,cust005136@example.com,Petar,Perić,1948-10-05,Florianopolis,ES,29584
CUST005137,cust005137@example.com,Ivan,Šarić,1971-07-07,Rio de Janeiro,GO,84607
CUST005138,cust005138@example.com,Nika,Babić,2000-04-14,Campinas,SP,80624
CUST005139,cust005139@example.com,Petar,Lončar,1995-01-18,Rio de Janeiro,RS,26550
CUST005140,cust005140@example.com,Petar,Nikolić,2007-07-25,Porto Alegre,GO,12063
CUST005141,cust005141@example.com,Nikola,Blažević,2004-10-19,Curitiba,PR,83839
CUST005142,cust005142@example.com,Elena,Vidović,1954-05-19,Salvador,RJ,21631
CUST005143,cust005143@example.com,Marija,Milić,1994-06-25,Brasilia,RJ,11125
CUST005144,cust005144@example.com,Nika,Šarić,1947-10-29,Porto Alegre,SP,45409
CUST005145,cust005145@example.com,Petra,Šarić,1990-12-04,Goiania,DF,60581
CUST005146,cust005146@example.com,Mia,Lončar,1977-12-22,Porto Alegre,RJ,32485
CUST005147,cust005147@example.com,Nika,Milić,1991-03-01,Rio de Janeiro,MG,88330
CUST005148,cust005148@example.com,Filip,Knežević,1966-06-27,Brasilia,RJ,93554
CUST005149,cust005149@example.com,David,Vidović,1980-04-14,Rio de Janeiro,RS,84398
CUST005150,cust005150@example.com,Petra,Knežević,1960-10-22,Goiania,SP,11690
CUST005151,cust005151@example.com,Dario,Radić,2004-03-12,Florianopolis,MG,25740
CUST005152,cust005152@example.com,Antonio,Knežević,1947-05-03,Brasilia,PR,58643
CUST005153,cust005153@example.com,Antonio,Marković,1999-06-23,Florianopolis,GO,98560
CUST005154,cust005154@example.com,Josip,Tomić,1948-12-22,Curitiba,SP,95877
CUST005155,cust005155@example.com,Iva,Rajić,1969-09-22,Curitiba,RS,19156
CUST005156,cust005156@example.com,Matej,Rajić,1948-06-16,Florianopolis,SC,47214
CUST005157,cust005157@example.com,Lana,Grgić,1997-03-13,Curitiba,RS,73389
CUST005158,cust005158@example.com,Dora,Petrović,1978-03-14,Brasilia,BA,85694
CUST005159,cust005159@example.com,David,Babić,1997-01-08,Campinas,BA,12808
CUST005160,cust005160@example.com,Mario,Milić,1966-11-25,Sao Paulo,SC,72987
CUST005161,cust005161@example.com,Matej,Đurić,1989-01-15,Curitiba,ES,80938
CUST005162,cust005162@example.com,Tomislav,Perić,1975-02-11,Curitiba,RJ,77500
CUST005163,cust005163@example.com,Mario,Pavlović,1947-07-01,Rio de Janeiro,GO,72167
CUST005164,cust005164@example.com,Iva,Pavić,1972-05-06,Florianopolis,DF,70734
CUST005165,cust005165@example.com,Dario,Rajić,1973-03-01,Belo Horizonte,DF,27206
CUST005166,cust005166@example.com,Ivan,Radić,1973-08-13,Salvador,GO,19629
CUST005167,cust005167@example.com,Dora,Kovačević,1991-11-22,Porto Alegre,RS,42337
CUST005168,cust005168@example.com,Karlo,Babić,1953-12-11,Curitiba,SC,97095
CUST005169,cust005169@example.com,Lucija,Vuković,1983-02-14,Porto Alegre,SC,73829
CUST005170,cust005170@example.com,Mario,Knežević,1971-03-15,Brasilia,PR,79401
CUST005171,cust005171@example.com,David,Nikolić,1957-08-01,Belo Horizonte,SP,79830
CUST005172,cust005172@example.com,Petar,Nikolić,1958-06-12,Salvador,MG,56939
CUST005173,cust005173@example.com,Nika,Šarić,2000-10-27,Florianopolis,BA,22965
CUST005174,cust005174@example.com,Marko,Blažević,2003-05-27,Sao Paulo,DF,22228
CUST005175,cust005175@example.com,Iva,Matić,1981-10-15,Salvador,RJ,58419
CUST005176,cust005176@example.com,Mario,Petrović,1997-06-24,Salvador,MG,59229
CUST005177,cust005177@example.com,Klara,Radić,1973-06-05,Sao Paulo,RS,22822
CUST005178,cust005178@example.com,Mario,Pavlović,1950-05-12,Campinas,PR,40070
CUST005179,cust005179@example.com,Petra,Matić,2001-06-29,Florianopolis,MG,78723
CUST005180,cust005180@example.com,Ivana,Đurić,1954-01-09,Rio de Janeiro,PR,17135
CUST005181,cust005181@example.com,Ana,Lončar,1978-04-19,Porto Alegre,DF,89044
CUST005182,cust005182@example.com,Iva,Šimić,1948-05-15,Curitiba,DF,49441
CUST005183,cust005183@example.com,Matej,Lončar,2000-11-26,Salvador,RJ,49884
CUST005184,cust005184@example.com,Lucija,Popović,1963-10-27,Brasilia,SC,28043
CUST005185,cust005185@example.com,Matej,Marić,1996-05-19,Sao Paulo,RS,85043
CUST005186,cust005186@example.com,Sara,Đurić,1957-02-11,Porto Alegre,ES,13062
CUST005187,cust005187@example.com,Matej,Marković,1982-04-20,Belo Horizonte,GO,62214
CUST005188,cust005188@example.com,David,Nikolić,1988-06-06,Sao Paulo,RJ,93990
CUST005189,cust005189@example.com,Ema,Brkić,1991-12-07,Belo Horizonte,DF,63409
CUST005190,cust005190@example.com,Klara,Nikolić,2006-02-17,Florianopolis,SP,20868
CUST005191,cust005191@example.com,Petra,Tomić,1957-08-20,Salvador,SC,78089
CUST005192,cust005192@example.com,Matej,Božić,1987-07-30,Brasilia,GO,27428
CUST005193,cust005193@example.com,Antonio,Pavić,1981-12-28,Curitiba,SP,81493
CUST005194,cust005194@example.com,Ivan,Đurić,1994-08-07,Belo Horizonte,RJ,80114
CUST005195,cust005195@example.com,Nikola,Knežević,2002-09-07,Porto Alegre,MG,48389
CUST005196,cust005196@example.com,Matej,Pavić,1957-03-03,Campinas,ES,44734
CUST005197,cust005197@example.com,Mia,Božić,1985-01-10,Florianopolis,PR,86084
CUST005198,cust005198@example.com,Ivana,Milić,1990-02-07,Campinas,GO,75107
CUST005199,cust005199@example.com,Sara,Horvat,1995-09-23,Florianopolis,GO,96889
CUST005200,cust005200@example.com,Matej,Pavlović,1981-06-16,Rio de Janeiro,RJ,94170
CUST005201,cust005201@example.com,Ana,Šimić,1946-02-25,Porto Alegre,GO,21679
CUST005202,cust005202@example.com,Dora,Nikolić,1947-08-28,Campinas,PR,57743
CUST005203,cust005203@example.com,Laura,Pavić,1981-03-11,Brasilia,PR,34717
CUST005204,cust005204@example.com,Iva,Matić,1956-06-27,Salvador,SP,35579
CUST005205,cust005205@example.com,Ema,Đurić,1969-09-21,Sao Paulo,MG,74102
CUST005206,cust005206@example.com,Antonio,Božić,1981-11-19,Curitiba,PR,44782
CUST005207,cust005207@example.com,Mia,Marić,1959-05-06,Salvador,ES,80160
CUST005208,cust005208@example.com,Karlo,Blažević,1996-09-12,Salvador,GO,33103
CUST005209,cust005209@example.com,Lana,Brkić,1992-01-14,Florianopolis,SP,63077
CUST005210,cust005210@example.com,Petra,Babić,1987-02-28,Brasilia,DF,38534
CUST005211,cust005211@example.com,Matej,Pavić,1947-04-01,Florianopolis,SP,48636
CUST005212,cust005212@example.com,Matej,Tomić,1987-07-13,Goiania,ES,60486
CUST005213,cust005213@example.com,Lucija,Horvat,1954-06-23,Belo Horizonte,SC,43435
CUST005214,cust005214@example.com,Josip,Brkić,1959-11-19,Curitiba,SP,43152
CUST005215,cust005215@example.com,Petra,Božić,1966-09-03,Belo Horizonte,DF,68952
CUST005216,cust005216@example.com,Filip,Marić,1991-08-26,Sao Paulo,PR,29638
CUST005217,cust005217@example.com,Elena,Rajić,1987-12-29,Goiania,BA,26396
CUST005218,cust005218@example.com,Marko,Božić,2005-07-17,Porto Alegre,BA,50494
CUST005219,cust005219@example.com,Klara,Šimić,1999-11-17,Sao Paulo,BA,36783
CUST005220,cust005220@example.com,Tomislav,Šarić,1959-12-15,Sao Paulo,SC,15403
CUST005221,cust005221@example.com,Josip,Đurić,1956-06-06,Rio de Janeiro,DF,74052
CUST005222,cust005222@example.com,Ivan,Horvat,1980-11-10,Curitiba,ES,33838
CUST005223,cust005223@example.com,Iva,Rajić,1962-01-02,Florianopolis,RJ,48919
CUST005224,cust005224@example.com,Ema,Blažević,1980-10-06,Brasilia,BA,87895
CUST005225,cust005225@example.com,Mario,Grgić,1981-04-02,Belo Horizonte,RJ,57995
CUST005226,cust005226@example.com,David,Pavlović,1980-03-22,Sao Paulo,SC,32614
CUST005227,cust005227@example.com,Mario,Đurić,1959-08-25,Belo Horizonte,RJ,85593
CUST005228,cust005228@example.com,Klara,Lončar,1965-12-16,Belo Horizonte,GO,10100
CUST005229,cust005229@example.com,Ana,Marić,1959-07-26,Porto Alegre,SC,71720
CUST005230,cust005230@example.com,Josip,Nikolić,1952-03-01,Curitiba,RJ,80514
CUST005231,cust005231@example.com,Matej,Radić,1965-01-23,Curitiba,SP,20988
CUST005232,cust005232@example.com,Josip,Vuković,2005-04-28,Campinas,BA,90067
CUST005233,cust005233@example.com,David,Kovač,1968-05-15,Salvador,MG,87167
CUST005234,cust005234@example.com,Petar,Šarić,1984-07-19,Curitiba,RS,87229
CUST005235,cust005235@example.com,Luka,Matić,1994-04-29,Belo Horizonte,SC,48148
CUST005236,cust005236@example.com,Ivan,Rajić,2006-11-15,Florianopolis,PR,23823
CUST005237,cust005237@example.com,Petar,Milić,2006-12-30,Belo Horizonte,RS,34696
CUST005238,cust005238@example.com,Lana,Marković,2002-05-04,Florianopolis,ES,21629
CUST005239,cust005239@example.com,David,Milić,1979-08-06,Campinas,SC,13856
CUST005240,cust005240@example.com,Nika,Božić,2003-08-12,Florianopolis,SC,41051
CUST005241,cust005241@example.com,Antonio,Marić,1975-04-15,Curitiba,RJ,76611
CUST005242,cust005242@example.com,Dario,Horvat,1973-02-09,Porto Alegre,SC,96333
CUST005243,cust005243@example.com,Josip,Vuković,2002-12-21,Florianopolis,BA,43469
CUST005244,cust005244@example.com,Tomislav,Popović,1993-09-16,Belo Horizonte,DF,83721
CUST005245,cust005245@example.com,Nikola,Marković,1996-11-15,Brasilia,DF,82372
CUST005246,cust005246@example.com,Ivana,Novak,1961-05-15,Curitiba,ES,56072
CUST005247,cust005247@example.com,Petra,Popović,1970-03-29,Brasilia,GO,53406
CUST005248,cust005248@example.com,Sara,Popović,1976-07-21,Goiania,MG,97754
CUST005249,cust005249@example.com,Dora,Nikolić,1970-02-07,Goiania,GO,45017
CUST005250,cust005250@example.com,Petra,Pavlović,1995-05-18,Belo Horizonte,BA,20705
CUST005251,cust005251@example.com,Lucija,Knežević,1992-06-21,Goiania,BA,29606
CUST005252,cust005252@example.com,Ema,Šarić,1991-09-01,Salvador,SP,96911
CUST005253,cust005253@example.com,Iva,Brkić,2007-01-14,Campinas,DF,83654
CUST005254,cust005254@example.com,David,Radić,1962-08-12,Curitiba,RS,45319
CUST005255,cust005255@example.com,Ema,Šimić,1975-09-02,Brasilia,PR,67254
CUST005256,cust005256@example.com,Nika,Šimić,2002-02-04,Belo Horizonte,SC,55318
CUST005257,cust005257@example.com,Antonio,Perić,1982-04-15,Salvador,MG,12214
CUST005258,cust005258@example.com,Elena,Šarić,1977-09-24,Belo Horizonte,PR,84070
CUST005259,cust005259@example.com,Lana,Kovačević,1997-07-08,Salvador,GO,59869
CUST005260,cust005260@example.com,Laura,Grgić,1994-11-24,Goiania,PR,45228
CUST005261,cust005261@example.com,Lucija,Radić,1948-10-22,Goiania,SP,54696
CUST005262,cust005262@example.com,Mia,Đurić,2000-12-29,Florianopolis,MG,13255
CUST005263,cust005263@example.com,Marija,Kovačević,1994-07-11,Rio de Janeiro,MG,37841
CUST005264,cust005264@example.com,Ana,Kovačević,1949-11-24,Belo Horizonte,SP,15334
CUST005265,cust005265@example.com,Karlo,Knežević,1969-04-03,Florianopolis,BA,87817
CUST005266,cust005266@example.com,Petra,Nikolić,2004-06-16,Curitiba,SP,50522
CUST005267,cust005267@example.com,Marko,Pavić,1992-01-13,Florianopolis,BA,49708
CUST005268,cust005268@example.com,Matej,Pavić,1960-02-10,Sao Paulo,RS,75150
CUST005269,cust005269@example.com,Leon,Vidović,1961-09-25,Goiania,ES,40697
CUST005270,cust005270@example.com,Lucija,Božić,1965-05-28,Sao Paulo,BA,20722
CUST005271,cust005271@example.com,Karlo,Đurić,2000-07-16,Belo Horizonte,PR,75480
CUST005272,cust005272@example.com,Matej,Matić,1998-07-20,Brasilia,BA,26029
CUST005273,cust005273@example.com,Tomislav,Božić,2005-05-04,Brasilia,ES,75550
CUST005274,cust005274@example.com,David,Đurić,1970-10-19,Curitiba,GO,87042
CUST005275,cust005275@example.com,Mia,Božić,1986-02-02,Florianopolis,SC,18208
CUST005276,cust005276@example.com,Karlo,Novak,1955-03-03,Brasilia,SP,85507
CUST005277,cust005277@example.com,Tomislav,Milić,1993-03-21,Salvador,SC,98719
CUST005278,cust005278@example.com,Petar,Kovač,1975-03-20,Salvador,SP,98499
CUST005279,cust005279@example.com,Ana,Pavlović,1978-12-08,Curitiba,RS,18127
CUST005280,cust005280@example.com,Mario,Lončar,1983-10-12,Campinas,DF,57782
CUST005281,cust005281@example.com,Lucija,Grgić,1999-09-07,Goiania,PR,25646
CUST005282,cust005282@example.com,Nika,Horvat,1964-06-25,Florianopolis,PR,93744
CUST005283,cust005283@example.com,Mia,Kovač,1960-07-06,Belo Horizonte,GO,32713
CUST005284,cust005284@example.com,Leon,Grgić,1957-04-02,Porto Alegre,DF,42267
CUST005285,cust005285@example.com,Josip,Radić,1991-01-09,Porto Alegre,DF,13864
CUST005286,cust005286@example.com,Nika,Grgić,1954-03-12,Porto Alegre,SP,86197
CUST005287,cust005287@example.com,Klara,Babić,1949-05-07,Brasilia,PR,42559
CUST005288,cust005288@example.com,Antonio,Babić,2001-10-01,Campinas,PR,85858
CUST005289,cust005289@example.com,Mia,Šimić,1948-07-07,Campinas,DF,82246
CUST005290,cust005290@example.com,Petra,Đurić,2006-08-26,Florianopolis,SP,41362
CUST005291,cust005291@example.com,Elena,Novak,1948-09-22,Florianopolis,BA,42380
CUST005292,cust005292@example.com,Ivan,Marić,1973-04-08,Campinas,BA,74994
CUST005293,cust005293@example.com,Marija,Šimić,1990-08-18,Curitiba,ES,51284
CUST005294,cust005294@example.com,Mario,Grgić,1997-08-03,Florianopolis,RJ,89922
CUST005295,cust005295@example.com,Matej,Đurić,2002-03-04,Curitiba,MG,88874
CUST005296,cust005296@example.com,Petar,Knežević,1952-11-12,Sao Paulo,RS,65277
CUST005297,cust005297@example.com,Nika,Blažević,1957-09-08,Salvador,SP,25316
CUST005298,cust005298@example.com,Elena,Milić,2004-05-21,Goiania,BA,34463
CUST005299,cust005299@example.com,Mario,Vidović,1956-08-15,Florianopolis,GO,85739
CUST005300,cust005300@example.com,Ivana,Lončar,1999-02-19,Campinas,MG,14888
CUST005301,cust005301@example.com,Ana,Milić,1982-01-04,Salvador,MG,21325
CUST005302,cust005302@example.com,Mario,Vidović,1991-04-08,Salvador,MG,29088
CUST005303,cust005303@example.com,Ivan,Nikolić,1960-04-20,Rio de Janeiro,DF,84922
CUST005304,cust005304@example.com,Filip,Đurić,2007-06-01,Campinas,ES,86803
CUST005305,cust005305@example.com,Nika,Šimić,1979-12-07,Goiania,GO,25419
CUST005306,cust005306@example.com,Petar,Marković,1974-04-23,Campinas,RJ,63749
CUST005307,cust005307@example.com,Sara,Babić,1998-05-02,Florianopolis,GO,55854
CUST005308,cust005308@example.com,Lucija,Popović,1951-07-16,Belo Horizonte,GO,12904
CUST005309,cust005309@example.com,Marko,Brkić,1958-07-11,Sao Paulo,SP,88966
CUST005310,cust005310@example.com,Elena,Kovač,1988-06-01,Curitiba,ES,73556
CUST005311,cust005311@example.com,Sara,Šimić,1957-03-12,Belo Horizonte,SC,90535
CUST005312,cust005312@example.com,Tomislav,Matić,2005-10-08,Sao Paulo,ES,98855
CUST005313,cust005313@example.com,Mario,Knežević,1950-10-30,Belo Horizonte,SC,30700
CUST005314,cust005314@example.com,Sara,Šarić,1986-12-27,Curitiba,RJ,37633
CUST005315,cust005315@example.com,Petra,Vidović,1972-07-25,Brasilia,SP,94644
CUST005316,cust005316@example.com,Ivana,Brkić,1986-07-03,Campinas,DF,34055
CUST005317,cust005317@example.com,Lucija,Knežević,1969-04-28,Belo Horizonte,MG,28642
CUST005318,cust005318@example.com,Iva,Novak,1983-06-14,Florianopolis,SP,63014
CUST005319,cust005319@example.com,Dario,Milić,1996-04-26,Goiania,DF,68274
CUST005320,cust005320@example.com,Laura,Nikolić,1969-02-07,Porto Alegre,SP,13646
CUST005321,cust005321@example.com,David,Kovačević,1975-12-20,Florianopolis,DF,23173
CUST005322,cust005322@example.com,Elena,Nikolić,1951-01-14,Curitiba,SP,17025
CUST005323,cust005323@example.com,Lana,Radić,1992-02-24,Goiania,ES,22549
CUST005324,cust005324@example.com,Ana,Petrović,1989-07-04,Florianopolis,ES,24853
CUST005325,cust005325@example.com,Antonio,Marić,1983-01-03,Salvador,ES,60423
CUST005326,cust005326@example.com,Ema,Vuković,1951-06-08,Campinas,MG,71156
CUST005327,cust005327@example.com,Mario,Blažević,1951-11-03,Goiania,RS,21326
CUST005328,cust005328@example.com,Leon,Šimić,1966-08-23,Salvador,PR,13463
CUST005329,cust005329@example.com,Dario,Brkić,1972-11-27,Florianopolis,SC,37163
CUST005330,cust005330@example.com,Petar,Novak,1978-04-05,Sao Paulo,ES,24075
CUST005331,cust005331@example.com,Ema,Brkić,1977-08-13,Rio de Janeiro,RS,53315
CUST005332,cust005332@example.com,Josip,Perić,1970-04-01,Sao Paulo,SC,26010
CUST005333,cust005333@example.com,Luka,Jurić,1946-10-12,Campinas,SP,76433
CUST005334,cust005334@example.com,Filip,Šarić,1956-06-18,Goiania,RJ,10605
CUST005335,cust005335@example.com,Dora,Knežević,1961-12-18,Goiania,DF,46445
CUST005336,cust005336@example.com,Petra,Grgić,1966-06-23,Campinas,RS,47315
CUST005337,cust005337@example.com,Karlo,Božić,1973-01-31,Salvador,GO,18652
CUST005338,cust005338@example.com,Marija,Božić,1973-02-19,Rio de Janeiro,BA,42229
CUST005339,cust005339@example.com,David,Tomić,1955-12-30,Florianopolis,RS,40530
CUST005340,cust005340@example.com,Antonio,Šarić,2001-11-26,Curitiba,ES,59101
CUST005341,cust005341@example.com,Antonio,Nikolić,1999-02-02,Sao Paulo,ES,95950
CUST005342,cust005342@example.com,Klara,Božić,1980-10-17,Sao Paulo,RS,90266
CUST005343,cust005343@example.com,Petar,Radić,1948-12-24,Porto Alegre,DF,47924
CUST005344,cust005344@example.com,Iva,Kovačević,1994-08-02,Rio de Janeiro,SC,48541
CUST005345,cust005345@example.com,Mario,Jurić,1979-04-21,Curitiba,SP,74658
CUST005346,cust005346@example.com,Laura,Jurić,1993-07-30,Sao Paulo,BA,66327
CUST005347,cust005347@example.com,Karlo,Pavić,2005-04-24,Curitiba,SP,53654
CUST005348,cust005348@example.com,Leon,Petrović,1979-12-13,Florianopolis,MG,25930
